"verified_type, twitter id, observation id",text,user_screen_name,st_y,st_x,location_full_name,location_country,created_at,Total Votes,Score
"(pos,577957002476912640,577957002476912640)",Tonights misty #aurora from Ballyholme beach. http://t.co/rv5SotEara,LividLFC,54.64771259,-5.68244788,"Ballyholme Bay, NIR",United Kingdom,2015-03-17 22:17:41+00,2,2
"(pos,577957362335629312,577957362335629312)","Just spotted the #northernlights while out in the middle of the Irish Sea! Bright green band, sharp discontinuity underneath at 5 deg alt.",playingwithdust,53.65419132,-5.008420567,"Irish Sea, 00",No Man's Land,2015-03-17 22:19:07+00,2,2
"(pos,577961503724285952,577961503724285952)",the #northernlights are out in #reykjavik tonight trying to eclipse the upcoming #eclipse2015,ragnarjo,64.14031672,-21.97111232,Iceland,Ãçsland,2015-03-17 22:35:35+00,2,2
"(pos,577961919287582721,577961919287582721)",First night in Iceland and we already saw Northern Lights! #travel #traveling #northernlightsâ€_ https://t.co/4rjtWqJEXl,SatGillOnline,63.5107013,-19.51612357,Iceland,Ãçsland,2015-03-17 22:37:14+00,4,4
"(pos,577964434007658496,577964434007658496)",@MENnewsdesk @OldhamNews @ChadWeather Aurora at the M62 summit near Oldham at 9.15pm #Aurora #oldham #saddleworth http://t.co/Ct8Ig9cEPt,sean_hansford,53.53635905,-2.095213354,"Borough of Oldham, ENG",United Kingdom,2015-03-17 22:47:13+00,2,2
"(pos,577964882336829440,577964882336829440)",@VirtualAstro @kielder_obs Greens and reds of the aurora visible from North Yorkshire http://t.co/vGc37YTitI,Astro_Matt27,54.158202,-1.518141054,"North Yorkshire, ENG",United Kingdom,2015-03-17 22:49:00+00,2,2
"(pos,577968661157277696,577968661157277696)","Definite lightness in the sky and visible green glow on photos nr Otley, West Yorks #aurora",JAThorpe,53.64676743,-1.445784304,"Crofton West Yorks, ENG",United Kingdom,2015-03-17 23:04:01+00,3,3
"(pos,577971233184215040,577971233184215040)",#aurora visible at Dunluce Castle _Ÿ˜ç,Greggor30,55.19837341,-6.610251759,"Northern Ireland, United Kingdom",United Kingdom,2015-03-17 23:14:14+00,2,2
"(pos,577972360126599168,577972360126599168)",Aurora Borealis faintly visible tonight in skies over Sligo. Rare event!,sooeyns,54.24497739,-8.691990151,"Sligo, C",Ireland,2015-03-17 23:18:43+00,2,2
"(pos,577972994317877248,577972994317877248)","We have some aurora borealis right now in Helsinki. A first for me. Hard to see and fleeting, at best looks like green ghosts.",atsugi,60.15700341,24.92835498,"Helsinki, 01",Finland,2015-03-17 23:21:14+00,2,2
"(pos,577973230625026048,577973230625026048)",#Aurora borealis in #Tampere #Finland couple of minutes ago. http://t.co/sdHx0PbweQ,TSaarenoja,63.9805961,25.99516455,"Republic of Finland, 00",Finland,2015-03-17 23:22:11+00,2,2
"(pos,577973521382555649,577973521382555649)",Northern lights and a shooting star. Love my life right now. #auroraborealis #meteor #finland,KristaLihvonen,60.89960551,26.58616396,"Kouvola, Suomi",Suomi,2015-03-17 23:23:20+00,2,2
"(pos,577974340593004544,577974340593004544)","Faint green #aurora seen in Islandmagee, Northern Ireland. cc @VirtualAstro",shezza_t,54.48277575,-6.537010851,"Northern Ireland, NIR",United Kingdom,2015-03-17 23:26:35+00,2,2
"(pos,577981284682752001,577981284682752001)",Just seen the northern lights only in the Lake District of all places! #NorthernLights,NikFeral,54.48459734,-3.199443594,"Lake District, ENG",United Kingdom,2015-03-17 23:54:11+00,2,2
"(pos,577981349417598976,577981349417598976)",AMAZING!!! Northen lights (#Aurora Borealis) over #Uppsala city center now!! Photos tomorrow,GOrizaola,59.99123824,17.7143966,"Uppsala, 21",Sweden,2015-03-17 23:54:26+00,2,2
"(pos,577981367952240640,577981367952240640)",Aurora Borealis over Islay tonight - - Islay Blog http://t.co/WGqGwPG7Zr,Larynas,55.76910642,-6.244881708,"Isle of Islay, SCT",United Kingdom,2015-03-17 23:54:31+00,2,2
"(pos,577988171700547586,577988171700547586)","Northern lights above Stockholm now. Oh, i love this city! #stockholm #sweden #northernLights #skyâ€_ https://t.co/7VlvcXHUJU",kapazita,59.33797478,18.04035942,"Stockholm, Sweden",Sverige,2015-03-18 00:21:33+00,2,2
"(pos,577991343324205056,577991343324205056)",Aurora tonight Grindon Lough Bardon Mill Northumberland. @VirtualAstro @BBCLN @aurorawatchuk @Aurora_Alerts http://t.co/wvtDspNCdq,Nigeve1,54.96447359,-2.367830301,"North East, England",United Kingdom,2015-03-18 00:34:09+00,2,2
"(pos,577992346371026944,577992346371026944)",Confirmed #northernlights!  There's no way you can see them from city lights!!  Get to a dark spot http://t.co/nVtpWN53Ld,spirithands,44.66314773,-79.34518495,"Ramara, Ontario",Canada,2015-03-18 00:38:08+00,6,6
"(pos,577992347071414273,577992347071414273)","Got my 1st  pics of #NorthernLights, only ~1km from Gardermoen Airport #Oslo #Norway #aurora http://t.co/aZ9BZBr4qE",TonyJHoffman,60.1899304,11.0738853,"Oslo Airport, Gardermoen, 01",Norway,2015-03-18 00:38:08+00,2,2
"(pos,577992851847581696,577992851847581696)","And, at last, to the north from Swordale, Isle of Lewis #aurora #Aurorawatchuk #Aurorawatch http://t.co/p3HX7elJVq",LifeOnLewis,58.18233587,-6.275373337,"Swordale, SCT",United Kingdom,2015-03-18 00:40:09+00,2,2
"(pos,577999086542036992,577999086542036992)",Aurora clearly visible to eye folks Wisconsin! #wiwx #swiwx,eljakeo30,44.49746766,-90.01473682,"Wisconsin, WI",United States,2015-03-18 01:04:55+00,2,2
"(pos,578001896042016768,578001896042016768)",YA BABY!!!  #wiwx #swiwx #aurora Wisconsin http://t.co/ex0t6iOlGR,eljakeo30,44.49247331,-90.01339301,"Wisconsin, WI",United States,2015-03-18 01:16:05+00,3,3
"(pos,578002273588105216,578002273588105216)",Aliens have landed. Aurora is best on many years. @TamithaSkov @eljakeo30 http://t.co/Z4rUYU1vOI,wwxchaser,44.20498247,-80.94781964,"West Grey, Ontario",Canada,2015-03-18 01:17:35+00,2,2
"(pos,578002877802745856,578002877802745856)","@VirtualAstro @hex4753 got this pic of me &amp; the aurora near Glenarm, Antrim.
Iâ€™m also pointing at a shooting star! http://t.co/HQHNCRC85j",_foxi_,44.47005257,-78.89285168,"Glenarm, 08",Canada,2015-03-18 01:19:59+00,2,2
"(pos,578003543426277377,578003543426277377)",Off back of can #aurora in Bruce County http://t.co/fDKfKnuSHR,Restless_Skies,-46.1766819,169.8059912,"Bruce County, 00",New Zealand,2015-03-18 01:22:38+00,2,2
"(pos,578003905071677440,578003905071677440)",Im seeing nice #aurora near Peterborough anyone with clear skies should look north NOW! @weathernetwork @jwhittalTWN @cstclair1 @MurphTWN,Starfest2015,44.11528239,-77.97819088,"Cramahe, Ontario",Canada,2015-03-18 01:24:04+00,3,3
"(pos,578005128709550080,578005128709550080)",OK very faint band of green aurora can be seen photographically from suburban #Ottawa right now. Back of camera shot. http://t.co/1C0FXRBOiF,FailedProtostar,45.40131744,-75.7137275,"Ottawa, 08",Canada,2015-03-18 01:28:56+00,3,3
"(pos,578005249136287744,578005249136287744)",#aurora just before the clouds moved in on south shore of Lake Ontario around 8:45pm 3/17/15 #niagarawinecountryUSA http://t.co/NdXrzhgjyQ,waterintowino,43.74038604,-78.02046568,"Lake Ontario, 08",Canada,2015-03-18 01:29:24+00,2,2
"(pos,578005713798189056,578005713798189056)",Sitting on frozen lake Champlain. Green glow (and clouds) in the sky. #btv @THISISVT #kp7 #aurora hunting! @BrianDrourr,NorthLightAlert,44.98576083,-73.47376676,"Champlain, NY",United States,2015-03-18 01:31:15+00,5,5
"(pos,578006365492346880,578006365492346880)","@Starfest2015 Faint aurora arc across the northern sky right now from Packenham, Ontario",HTheijsmeijer,50.73198722,-115.0997393,"Mount Packenham, 01",Canada,2015-03-18 01:33:51+00,5,5
"(pos,578006635865600000,578006635865600000)",@ObservingSpace Skies finally clearing south of L. Ontario. Faint green glow on horizon. #aurora http://t.co/5Bgoe67KqR,btimerson,49.2383821,-84.52134803,"Ontario, 08",Canada,2015-03-18 01:34:55+00,2,2
"(pos,578007032151707648,578007032151707648)","Great view of the northern lights / #Aurora Borealis just N of Nobleton, ON #space #spaceweather #onstorm http://t.co/Mnrs7BCdsv",vaughanweather,43.91318172,-79.71876192,"King, Ontario",Canada,2015-03-18 01:36:29+00,4,4
"(pos,578007609350963200,578007609350963200)",Aurora borealis is already visible in Pennsylvania _Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç,MadisonGKelly,40.25789043,-76.93629645,"Pennsylvania, PA",United States,2015-03-18 01:38:47+00,4,4
"(pos,578007691102068736,578007691102068736)","So far so good...
#AuroraBorealis http://t.co/fpp6g1kLpZ",erickmschmidt,43.66676458,-84.09605201,"Auburn, MI",United States,2015-03-18 01:39:07+00,6,6
"(pos,578008867277258753,578008867277258753)",West of Milwaukee Wisconsin and seeing a faint green auroral arc to the north. #AuroraBorealis #NorthernLights,Astronomommy,43.07195736,-87.88514,"University of Wisconsin Milwaukee, WI",United States,2015-03-18 01:43:47+00,3,3
"(pos,578011240993263616,578011240993263616)","#Aurora spotted from just north of Madison, Wisconsin! http://t.co/pOdChuYjvv",Garrettishere,43.05991891,-89.4022077,"Madison, WI",United States,2015-03-18 01:53:13+00,6,4
"(pos,578011550486757376,578011550486757376)",@HarveyWCVB Curtains have become a prolific (at least by Cape Cod standards) homogeneous arc. https://t.co/bftSUQ9MUN,MatthewCappucci,41.66468851,-70.27625372,"Barnstable County, MA",United States,2015-03-18 01:54:27+00,3,3
"(pos,578015270003953666,578015270003953666)",we are getting curtains in Bond Head #AuroraBorealis,daynavettese,43.88841186,-78.59412995,"Bond Head, 08",Canada,2015-03-18 02:09:14+00,2,2
"(pos,578016449761058816,578016449761058816)","Less than amazing aurora display at Malin Head tonight, but nice to finally see *something* #donegalaurora http://t.co/BZUlhbikOd",Teh_Woo,55.3624286,-7.424810133,"Malin Head, U",Ireland,2015-03-18 02:13:55+00,4,4
"(pos,578016746235424768,578016746235424768)",Just had a brief sighting of the #aurora in Rhode Island -- one tall green pillar.  #ri,tjdelsanto,41.73281873,-71.52760525,"Rhode Island, RI",United States,2015-03-18 02:15:05+00,4,4
"(pos,578016908391354368,578016908391354368)",Awesome. Aurora over southern Georgian bay.,DWHauthor,44.39996529,-79.73570488,"Georgian, 08",Canada,2015-03-18 02:15:44+00,3,3
"(pos,578017546886086656,578017546886086656)",Beautiful oval of Green. Occasionally we get amazing Light Pillars. #maine #NorthernLights #mewx,JamesSinko,40.94214147,-81.51047943,"Green, OH",United States,2015-03-18 02:18:16+00,3,3
"(pos,578019348473769984,578019348473769984)","Aurora clearly visible in south central Wisconsin right now, it's a faint green arc with the occasional curtain.",Bob_Lesh,44.477278,-90.03337591,"Wisconsin, WI",United States,2015-03-18 02:25:26+00,4,4
"(pos,578019391197061121,578019391197061121)",Definite thin band appearing near the horizon in SE Michigan. #AuroraBorealis  #auroras #NorthernLights,Phenomejon5,44.23424026,-85.5050825,"Michigan, MI",United States,2015-03-18 02:25:36+00,4,2
"(pos,578019878646452224,578019878646452224)",Go outside and look up. You can faintly see the aurora borealis.,BasedColby,42.08980133,-78.45026164,"Olean, NY",United States,2015-03-18 02:27:32+00,3,3
"(pos,578020089947029504,578020089947029504)",Driving north on 35 chasing #northernlights with @jpyates. Just passed Cambridge and saw our first view! #bucketlist,mollycdemmer,52.32296534,0.079795687,"Cambridgeshire, ENG",United Kingdom,2015-03-18 02:28:23+00,3,3
"(pos,578020413449490432,578020413449490432)","Loving the #NorthernLights! Seeing some activity in Lino Lakes mn, 25 min north of the twin cities! #mn #SolarStorm",AnniFaye,45.15823313,-93.09077054,"Lino Lakes, MN",United States,2015-03-18 02:29:40+00,4,2
"(pos,578020609843544064,578020609843544064)","â€œ@AnniFaye: Loving the #NorthernLights! Seeing some activity in Lino Lakes mn, 25 min north of the twin cities! #mn #SolarStormâ€ù",ChrisCBS4,45.15181048,-93.09759822,"Lino Lakes, MN",United States,2015-03-18 02:30:27+00,4,2
"(pos,578021243447832576,578021243447832576)","Watching the northern lights east of Madison, WI #AuroraBorealis",dmbsqrl,43.07161683,-89.41143676,"Madison, WI",United States,2015-03-18 02:32:58+00,3,3
"(pos,578021776032059392,578021776032059392)",The sky is beautiful tonight! Loving the northern lights! #AuroraBorealis #NorthernLights #Minnesota,ErinKTomsche,46.78012126,-92.48095032,"Minnesota, USA",United States,2015-03-18 02:35:05+00,4,2
"(pos,578022004973965314,578022004973965314)","Beautiful northern lights in Thunder Bay right now!
Best we have seen in 20 years or more.
#AuroraBorealis",cboywb,48.38114991,-89.27525724,"Thunder Bay, 08",Canada,2015-03-18 02:35:59+00,2,2
"(pos,578022013765304320,578022013765304320)",@BSwonson @lissettecalv I'm in southern most Michigan and I saw a flicker of the Aurora a few minutes ago!,marbethflies,44.23270671,-85.52548263,"Michigan, MI",United States,2015-03-18 02:36:01+00,2,2
"(pos,578022462891401216,578022462891401216)",Here is the #Aurora Borealis over Schomberg Ontario #onstorm #spaceweather #northernlights http://t.co/qdwhPnihro,vaughanweather,43.96950089,-79.72015209,"King, Ontario",Canada,2015-03-18 02:37:48+00,2,2
"(pos,578024193666711552,578024193666711552)","@Slooh Clear and crisp in Ottawa but only seeing faint aurora low in the north. Green, though!",PaulBadertscher,45.41032354,-75.70148921,"Ottawa, 08",Canada,2015-03-18 02:44:41+00,2,2
"(pos,578024750053777408,578024750053777408)",@natemoll #Aurora was very active just north of Madison kinda by Waunakee. Not sure it could be seen from campus. Got lots of pics.,Garrettishere,43.06927769,-89.424991,"Madison, WI",United States,2015-03-18 02:46:54+00,2,2
"(pos,578025529967804416,578025529967804416)",I can't wait to see the detail. #AuroraBorealis http://t.co/V7xliBuuZK,rezmutt,51.46884001,-78.77240007,"Baie-James, QuÃ©bec",Canada,2015-03-18 02:50:00+00,3,3
"(pos,578037558262808576,578037558262808576)","Green #Aurora for #StPatricksDay in Freeport, ME. WAY too windy for sharp pics. #NothernLights @CharlieWGME @WGME http://t.co/7cF914URbs",wonderpixels,40.65317165,-73.5862384,"Freeport, NY",United States,2015-03-18 03:37:47+00,3,3
"(pos,578038116981686272,578038116981686272)",#aurora #northernlights getting stronger but still not a good colour @AuroraMAX @Aurora_Alerts http://t.co/iY30jus0kn,map18,57.73851134,-105.0590239,"Division No. 18, Unorganized, Saskatchewan",Canada,2015-03-18 03:40:01+00,2,2
"(pos,578040390076526592,578040390076526592)",It was so cool to see the #NorthernLights here in Delaware County! I wish I would have had a camera that could have captured the image!,Eric10TV,39.89462381,-75.40448809,"Delaware County, PA",United States,2015-03-18 03:49:03+00,4,2
"(pos,578050669334036480,578050669334036480)",Current view of the #NorthernLights patiently awaiting next substorm #Ottawa http://t.co/NpOXNUD6ig,BertoBluFyre,45.40283837,-75.7263115,"Ottawa, 08",Canada,2015-03-18 04:29:53+00,2,2
"(pos,578053354674212864,578053354674212864)",#NorthernLights visible within the city. Go outside the city for a better view,GRochaAguilera,53.46724604,-113.5400856,"Edmonton, Alberta",Canada,2015-03-18 04:40:34+00,2,2
"(pos,578056919111245825,578056919111245825)","Some greenish skyglow in the northeast, but no curtains or streamers at this time from here on Vancouver Island #aurora",Snaggy,49.6364126,-125.4717931,"Vancouver Island, 02",Canada,2015-03-18 04:54:43+00,3,3
"(pos,578057703680946176,578057703680946176)",never thought collisions of particles could be this beautiful _ŸŒŒ | #northernlights #auroraborealisâ€_ https://t.co/HPzocG4c2l,_vivianliang,44.12120772,-79.31866112,"East Gwillimbury, Ontario",Canada,2015-03-18 04:57:51+00,2,2
"(pos,578058022800371712,578058022800371712)",holy! The #NorthernLights have moved south #Vancouver,davne,49.23450613,-123.128055,"Vancouver, 02",Canada,2015-03-18 04:59:07+00,2,2
"(pos,578058345761751040,578058345761751040)",â€œ@AlecciJosh: Got some #AuroraBorealis in West #Nebraska @TVNweather @weatherchannel http://t.co/Co93icWfkmâ€ù,tychistorm,41.86845129,-103.6959607,"University of Nebraska Medical Center College of Nursing - West Nebraska Division, NE",United States,2015-03-18 05:00:24+00,2,2
"(pos,578060355991023617,578060355991023617)",@Neil_Zee I am out near Drumheller. Partly cloudy. But the #Aurora is clear across the NE sky.,ggopher2007,51.44973189,-112.7217436,"Drumheller, 01",Canada,2015-03-18 05:08:23+00,2,2
"(pos,578062707703685122,578062707703685122)",Am I on crack or are the lights out already? Mostly clear in #eralaska #Anchorage #akwx #alaska #aurora,DaveSnider,61.3019822,-149.5436482,"Eagle River, AK",United States,2015-03-18 05:17:44+00,2,2
"(pos,578083734697578496,578083734697578496)",Even the sky in Fort McMurray is wearing green tonight. #NorthernLights #StPaddysDay,ItsMattLOL,56.71029927,-111.3977624,"Fort McMurray, 01",Canada,2015-03-18 06:41:17+00,3,3
"(pos,578085160735801345,578085160735801345)",The Northern Lights are out in full tonight just east of Edmonton #yeg #aurora @AuroraMAX @joshclassenCTV http://t.co/lIYdosK3Us,rmediaPhotograp,53.54159131,-113.4829128,"Edmonton, 01",Canada,2015-03-18 06:46:57+00,2,2
"(pos,578121190348234752,578121190348234752)",Horrid iPhone pic of #aurora from #eralaska #anchorage. But it's bright enough for an iPhone pic. From my driveway. http://t.co/Fqp2zHVuzY,DaveSnider,61.29981994,-149.5714259,"Eagle River, AK",United States,2015-03-18 09:10:07+00,2,2
"(pos,578375670646063104,578375670646063104)",In camera #NorthernLights from Ramara township.  Cannot see with the naked eyes. http://t.co/Yd1u4vDb0g,spirithands,44.67007515,-79.33791845,"Ramara, Ontario",Canada,2015-03-19 02:01:20+00,4,4
"(pos,578380005450764288,578380005450764288)",#aurora near Winnipeg weaker tonight...shot this 15 mins ago http://t.co/tIQzY1kQF2,spark8021,49.75833533,-97.51853824,"Macdonald, Manitoba",Canada,2015-03-19 02:18:33+00,4,4
"(pos,578381415013830657,578381415013830657)","More #aurora! They flared up a little,can see reds in this one!Just north of #Toronto! I'm so happy! =D @glifencibles http://t.co/rIambTZlxr",Pharaoness,43.69640421,-79.44099315,"Toronto, 08",Canada,2015-03-19 02:24:09+00,3,3
"(pos,578393614067224576,578393614067224576)",Half hour for a 3 second time lapse. The northern lights never cease to amaze me #nomich #NorthernLights http://t.co/MYBT8NA7Yj,ElliottSW,45.4282087,-85.00410321,"Michigan, USA",United States,2015-03-19 03:12:38+00,2,2
"(pos,578404116310986752,578404116310986752)","Northern Lights coming out to play near Bentley, AB

#photography #photographer #auroras #auroraâ€_ https://t.co/RmQLaOa3Fs",kellytarala,52.45790112,-114.0713871,"Bentley, Alberta",Canada,2015-03-19 03:54:22+00,2,2
"(pos,578407680814886912,578407680814886912)",22:00 Faint and low but she's there! Hope it picks up! #aurora #backofcamera #Teamtanner @dartanner #alix #alberta http://t.co/u9EOhQtBnQ,treetanner,52.38498637,-113.3498483,"Lacombe County, Alberta",Canada,2015-03-19 04:08:32+00,3,3
"(pos,578412992468930560,578412992468930560)",I can see #NorthernLights in @St.Albert,triumph061,53.60671627,-113.6148484,"St. Albert, Alberta",Canada,2015-03-19 04:29:38+00,2,2
"(pos,578413923038162945,578413923038162945)",Watching the #AuroraBorealis two nights in a row from my back deck! #aurora #NorthernLights #yeg #Edmonton,lizzimclean,53.54396431,-113.4754908,"Edmonton, 01",Canada,2015-03-19 04:33:20+00,3,3
"(pos,578414388018696192,578414388018696192)",Totally visibly now! #Aurora #NorthernLights #TeamTanner #wx @dartanner @ABBestphotos @DJHardwired @AuroraNotify http://t.co/nAPQiiKpwX,treetanner,52.38050288,-113.791494,"Lacombe County, Alberta",Canada,2015-03-19 04:35:11+00,4,4
"(pos,578448702114676736,578448702114676736)",Another great night of #Aurora viewing in #Dawson before the clouds settled in. http://t.co/zaEwlAsg4N,irmacdonald,64.05319044,-139.465614,"Dawson, Yukon Territory",Canada,2015-03-19 06:51:32+00,4,4
"(pos,578459190265425920,578459190265425920)",#AuroraSaurus - aurora visible from Calgary.,EdonovanF,51.05047172,-114.1049222,"Calgary, 01",Canada,2015-03-19 07:33:12+00,4,4
"(pos,578460822504124416,578460822504124416)",Pushing random buttons to take photos. #northernlights #whatdoesthisonedo #travelalberta #nofilterâ€_ https://t.co/4DZV09uMQX,serge403,51.15890994,-114.1638217,"Calgary, Alberta",Canada,2015-03-19 07:39:42+00,4,4
"(pos,578476495183597568,578476495183597568)",#Aurora just north of Brooks #Alberta @PC0101 @TamithaSkov @grniz2 @Mise_1 around 1:30 am http://t.co/wrO6vwOizo,LaoneHuman,50.58097402,-111.8943572,"Brooks, 01",Canada,2015-03-19 08:41:58+00,2,2
"(pos,578533933224050688,578533933224050688)",Another great night to see #NorthernLights in #yeg I took this shot  in #Edmonton around 3:20 a.m. #AuroraBorealis http://t.co/ULt9WHa0iE,LeanneDelong,53.5426336,-113.4848718,"Edmonton, 01",Canada,2015-03-19 12:30:12+00,2,2
"(pos,578728686666543107,578728686666543107)","The #NorthernLights just got crazy here, right now!!! The brightest one so far!!!!!_Ÿ˜__Ÿ˜__Ÿ˜_",_maman23,63.95498628,-22.62159431,Iceland,Ãçsland,2015-03-20 01:24:05+00,4,2
"(pos,578803239434342400,578803239434342400)",The #NorthernLights are back out tonight. Look north. #Anchorage,Davey907,61.2139095,-149.9121827,"Anchorage, AK",United States,2015-03-20 06:20:20+00,2,2
"(pos,578807354298376192,578807354298376192)","Aurora in Girdwood, Alaska! Loving the show :)",salmonberrytour,60.92466591,-149.1874409,"Girdwood, AK",United States,2015-03-20 06:36:41+00,2,2
"(pos,579048383853236224,579048383853236224)",Two natural wonders in a day.. #solareclipse and my first sighting of the #northernlightsâ€_ https://t.co/QgNQJjAc4P,DaveABurns,67.28558763,14.56522965,"BodÃ¸, Norge",Norge,2015-03-20 22:34:27+00,2,2
"(pos,579049480634396672,579049480634396672)","First night, first small Northernlights #TromsÃ¸ http://t.co/D2OvmFZ3EI",DaphneeDesmedt,69.63691179,18.9771391,"TromsÃ¸, Norge",Norge,2015-03-20 22:38:49+00,3,3
"(pos,579081776003321856,579081776003321856)",20 minutes ago aurora from North Fife http://t.co/9S6qKtEiAv,corinne_mills,50.69492069,5.359059236,"Fize, WAL",Belgium,2015-03-21 00:47:08+00,4,4
"(pos,579177039669772288,579177039669772288)",Faint aurora displays in the #Alaska sky tonight. http://t.co/fxHReTRiIz,Danbaileyphoto,61.47722514,-148.9403633,"Alaska, USA",United States,2015-03-21 07:05:41+00,2,2
"(pos,581285573786247168,581285573786247168)",Armageddon? Aurora Borealis in Northern Quebec. Mother Nature's way of grooving. http://t.co/dCBYDtU142,Miasuke1,53.77725513,-1.58216232,"Quebecs, ENG",United Kingdom,2015-03-27 02:44:15+00,2,2
"(pos,586039698268655616,586039698268655616)",#backofcamera 10 mins ago in Stettler #alberta #aurora #northernlights #wx #TeamTanner @dartanner http://t.co/aGNsXga3X4,treetanner,52.31532718,-112.7558228,"Stettler, Alberta",Canada,2015-04-09 05:35:26+00,2,2
"(pos,586354488757329920,586354488757329920)",What a night the aurora was dancing away in the sky to night @auroraserviceeu @auroraserviceeu .. Pic up when I get home,sarahsayers_ss,55.13951275,-8.11206484,"Donegal, Ireland",Ireland,2015-04-10 02:26:18+00,2,2
"(pos,586375412449587201,586375412449587201)",Northern lights are firing sting from #yeg .  I can see them from the city lights #Edmonton #aurora #AuroraBorealis #northernlights,MartinWCTV,53.53371591,-113.4948866,"Edmonton, 01",Canada,2015-04-10 03:49:27+00,2,2
"(pos,586376721231822850,586376721231822850)",#aurora visible from #yyc right now http://t.co/09BbyqP1oW,ratzlaff,51.29419114,-114.0376374,"Airdrie, Alberta",Canada,2015-04-10 03:54:39+00,2,2
"(pos,586384276213538816,586384276213538816)",Watching the #NorthernLights over #Calgary right now. #YYC,wilko_k,51.0479399,-114.0984008,"Calgary, 01",Canada,2015-04-10 04:24:40+00,4,2
"(pos,586385386999394306,586385386999394306)","Aurora visible from Grand Forks, ND.  #aurora",deanfromearth,47.90637039,-97.46059474,"Grand Forks County, ND",United States,2015-04-10 04:29:05+00,2,2
"(pos,586389518661464064,586389518661464064)",#Calgary: bright #aurora high in ENE sky right now. Best away from city lights.,CalgaryRASC,51.03109376,-114.1037945,"Calgary, 01",Canada,2015-04-10 04:45:30+00,2,2
"(pos,586411659800920064,586411659800920064)",Another #AMAZING #aurora tonight everyone! Look outside! #yyc,amkam,50.70802667,-113.9184467,"Foothills No. 31, Alberta",Canada,2015-04-10 06:13:29+00,2,2
"(pos,586732918799671297,586732918799671297)","Driving home from Calgary and the Northern Lights are heating up.Look north, low in sky right now. Quite an arch. #aurora #sask #livingskies",juatisask,51.04109994,-114.0892988,"Calgary, 01",Canada,2015-04-11 03:30:03+00,2,2
"(pos,586810406020104192,586810406020104192)",5 mins ago in Stettler #Alberta #aurora huge band! #TeamTanner #northernlights @dartanner @TamithaSkov @AuroraNotify http://t.co/RKvgzswtry,treetanner,52.32400519,-112.7509576,"Stettler, Alberta",Canada,2015-04-11 08:37:57+00,2,2
"(pos,586848877526921216,586848877526921216)",#Calgary: bright #aurora is visible through scattered clouds right now. Strong band across northern sky.,CalgaryRASC,51.03524626,-114.1154336,"Calgary, 01",Canada,2015-04-11 11:10:50+00,2,2
"(pos,586849870318710784,586849870318710784)",Here is #aurora over #Calgary right now as seen by all-sky camera located @RAOastronomy . http://t.co/vo2XyWQfnI,CalgaryRASC,51.04766181,-114.1026153,"Calgary, 01",Canada,2015-04-11 11:14:46+00,2,2
"(pos,586859326326751232,586859326326751232)","#SolarStormSaturday 5:20am over my house #Aurora #Calgary #yyc. I am truly a creature of curiosity,had to go April11 http://t.co/sWmsKi36ng",ABBestphotos,51.03857937,-114.0942309,"Calgary, 01",Canada,2015-04-11 11:52:21+00,2,2
"(pos,589616989682958336,589616989682958336)","For the first time in life, magnificent aurora in New Zealand _ŸçÅ_ŸŒŒ_ŸçÅ #aurora https://t.co/cB4xlUUnRC",twt_erica,-42.00322212,173.9921381,"New Zealand, 00",New Zealand,2015-04-19 02:30:19+00,2,2
"(pos,589644703093497858,589644703093497858)",Got visible band forming in #alberta #aurora #teamtanner @dartanner @wwxchaser @eljakeo30 @TheUmno @TamithaSkov http://t.co/Q24ethDgcv,treetanner,52.28596795,-112.1995878,"Paintearth County No. 18, Alberta",Canada,2015-04-19 04:20:26+00,2,2
"(pos,589652197517840385,589652197517840385)",Picking up purples now #aurora #northernlights #alberta #teamtanner @AuroraNotify @dartanner @AuroraMAX http://t.co/8AR6Yvi5LF,treetanner,52.26842104,-112.4428763,"Stettler County No. 6, Alberta",Canada,2015-04-19 04:50:13+00,2,2
"(pos,590243081615716353,590243081615716353)",Best holiday ever #Iceland @Superjeepis #northernlights http://t.co/V7G8rGugrs,HanaCurlett,64.9893913,-18.03033254,"Republic of Iceland, 00",Iceland,2015-04-20 19:58:11+00,2,2
"(pos,590376312004419585,590376312004419585)",#NorthernLights rock tonight!!!,ckmiller5,50.65828014,-102.1008683,"Fertile Belt No. 183, Saskatchewan",Canada,2015-04-21 04:47:36+00,2,2
"(pos,590713333449420803,590713333449420803)",ICYMI: big aurora activity across the sky shrouding the Big Dipper. Dissipating now.,Teirersias,63.72054401,-68.44962361,"Iqaluit, Nunavut",Canada,2015-04-22 03:06:48+00,2,2
"(pos,597290047650406401,597290047650406401)","The #NorthernLights are out in Hay River,  and they're beautiful against the still darkening sky! #yhy #nwt #LoveLifeUpNorth",heatstedt,60.80889494,-115.8227098,"Hay River, 13",Canada,2015-05-10 06:40:19+00,4,2
"(pos,598264610374983681,598264610374983681)",Northern lights visible in Northeast England #aurora,acsmythe,52.15317573,-0.705164983,"England, ENG",United Kingdom,2015-05-12 23:12:52+00,2,2
