"verified_type, twitter id, observation id",text,user_screen_name,st_y,st_x,location_full_name,location_country,created_at,Total Votes,Score
"(pos,720052599815282689,720052599815282689)",The most amazing #NorthernLights I've ever seen over #reykjavik tonight. Words cannot describe this. https://t.co/zGsgr0EEcU,ragnarjo,64.13265498,-21.91611612,"Reykjav_—k, 39",Iceland,2016-04-13 00:54:52+00,2,2
"(pos,720052870792495104,720052870792495104)","#Aurora tonight looking out from #Achill island to #Belmullet and #erris  
@mayodarkskies Cracker of a night! https://t.co/hCXEwT1mv1",Headmeltz,53.95990243,-10.00861435,"Achill Island, C",Ireland,2016-04-13 00:55:56+00,2,2
"(pos,720054715740995584,720054715740995584)",Just witnessed the northern lights! Captured on my phone! •___•_èå #iceland #roadtrip #northernlights__° https://t.co/O6ScL9INBm,gabirowbottom,64.14520046,-21.87079104,Iceland,_çsland,2016-04-13 01:03:16+00,2,2
"(pos,720055825100713985,720055825100713985)","Sebec Lake Cam in Maine showing #NorthernLights.  Sebec Lake is at the same latitude as Huntsville, Ontario  https://t.co/hCk4LSQUyy",spirithands,45.48912073,-69.26059535,"Maine, ME",United States,2016-04-13 01:07:41+00,2,2
"(pos,720055905304363008,720055905304363008)",Colwyn Bay Pier under a Purple Aurora This Morning 01.20am https://t.co/DH4c8Gjnnj,JonnyBPhotos,53.29227252,-3.752202937,"Colwyn Bay, WLS",United Kingdom,2016-04-13 01:08:00+00,2,2
"(pos,720059051611131904,720059051611131904)","Hello aurora. Nice to see you in the setting sun. Conn, Ontario @TamithaSkov @eljakeo30 @TheUmno @treetanner https://t.co/iw04KQmJjK",wwxchaser,49.23410287,-84.50671684,"Ontario, 08",Canada,2016-04-13 01:20:30+00,2,2
"(pos,720059808083263488,720059808083263488)",My view right now (30 mins ago) #NorthernLights #Iceland #Reykjanes #AuroraBorealis https://t.co/vRotFFJvHb,WakefldGardener,64.98025089,-18.0393054,"Republic of Iceland, 00",Iceland,2016-04-13 01:23:30+00,2,2
"(pos,720061452460126208,720061452460126208)",Northern lights melting my mind in Iceland right now #aurora,tentotheminus9,64.98208388,-18.01210425,"Republic of Iceland, 00",Iceland,2016-04-13 01:30:03+00,2,2
"(pos,720064709668417536,720064709668417536)",This was the biggest moment of the aurora!!! •__ç•__ç•__ç when it started getting purple and white ish!__° https://t.co/VvJ0IqDLMS,EleaIslas,63.9995169,-22.61641809,Iceland,_çsland,2016-04-13 01:42:59+00,2,2
"(pos,720085391420821509,720085391420821509)",Seeing auroras north of #Ottawa #northernlights faint but viewable on camera,BertoBluFyre,45.40869532,-75.70057995,"Ottawa, 08",Canada,2016-04-13 03:05:10+00,2,2
"(pos,720085513840017408,720085513840017408)",View from Shirley's bay in #Ottawa #northernlights #auroras https://t.co/BJhL9LVekA,BertoBluFyre,45.39172717,-75.7007078,"Ottawa, 08",Canada,2016-04-13 03:05:39+00,2,2
"(pos,720090051888214016,720090051888214016)","#Aurora visible on cam... Grand Valley, Ontario 
@TamithaSkov @TweetAurora @AuroraMAX https://t.co/0GSax431Qo",Restless_Skies,44.69145918,-66.82819293,"Grand Valley, 04",Canada,2016-04-13 03:23:41+00,2,2
"(pos,720120425427136513,720120425427136513)","AURORAMAX ALERT __Æ An #aurora is now visible above #Yellowknife, Northwest Territories! Check it out: https://t.co/kMY960XXts",AuroraMAX,62.44189236,-114.3929749,"Yellowknife, 13",Canada,2016-04-13 05:24:23+00,2,2
"(pos,720125725911736321,720125725911736321)","#Aurora tonight in Grand Valley, ON Canada @AuroraMAX @TweetAurora @NBStormChaser https://t.co/THS10TnlsV",KayBeWx,44.70869323,-66.83238283,"Grand Valley, 04",Canada,2016-04-13 05:45:27+00,2,2
"(pos,720142151732965376,720142151732965376)","#Aurora over the mighty Yamnuska, near Canmore AB https://t.co/TpsP5vmv41",Neil_Zee,51.07362119,-115.3626909,"Canmore, 01",Canada,2016-04-13 06:50:43+00,2,2
"(pos,720143484917846016,720143484917846016)",What's best about living up north in Canada? The northern lights! They were pretty spectacular tonight •___ #northernlights #canada #north,lizzayxox,60.0863446,-113.646717,"Canada, 00",Canada,2016-04-13 06:56:01+00,2,2
"(pos,720168267445362688,720168267445362688)","Since moving to Tasmania, it's been on the top of the list to photograph my first Aurora. __° https://t.co/KlSLifDRwu https://t.co/6mHBC8ir9j",simonbeedle,-42.00910554,146.9921632,"State of Tasmania, 06",Australia,2016-04-13 08:34:29+00,2,2
"(pos,720214312833261568,720214312833261568)",Tonight___s aurora australis above Otago Peninsula was aesthetically pleasing &amp; subtle. A winner. #Dunedinisgreat https://t.co/DYrL87uL9t,iangriffin,-45.86668262,170.6656367,"Otago Peninsula, 00",New Zealand,2016-04-13 11:37:27+00,2,2
"(pos,720431300260274177,720431300260274177)",Another nights show in #Iceland #NorthernLights https://t.co/VnIE4bvCPT,WakefldGardener,64.97772606,-18.03004813,"Republic of Iceland, 00",Iceland,2016-04-14 01:59:41+00,2,2
"(pos,721107424468410369,721107424468410369)",#northernlights #auroraborealis #lucky #iceland #worktrip •__ç @ Iceland https://t.co/AVAiRzsuNk,hanraerobs,64.12591847,-21.94852524,Iceland,_çsland,2016-04-15 22:46:22+00,2,2
"(pos,721456909971234817,721456909971234817)","Lucky hole in the clouds reveals ""fall-like"" foggy #auroraborealis in #Stockholm @TweetAurora @NorthLightAlert https://t.co/H1zcbWHMhk",DrRobertWagner,59.3156529,18.05961506,"Stockholm, 26",Sweden,2016-04-16 21:55:06+00,2,2
"(pos,721466850505289728,721466850505289728)",#aurora at the observatory in wark right now. @ Battlesteads Observatory https://t.co/1pCQE1Wc6f,Roy_Astro,55.0839855,-2.246455823,"Wark, England",United Kingdom,2016-04-16 22:34:36+00,2,2
"(pos,721569756944343041,721569756944343041)",The #aurora is brighter than the moon at Yellowknife! #corona @AuroraMAX  https://t.co/1yTS1jSO8m https://t.co/GErPOeGtdo,TheUmno,62.44587355,-114.409208,"Yellowknife, 13",Canada,2016-04-17 05:23:30+00,2,2
"(pos,721578774370738176,721578774370738176)",Looks like active aurora Borealis here in western Saskatchewan •___,FlatlanderHank,53.99922754,-106.0221241,"Saskatchewan, 11",Canada,2016-04-17 05:59:20+00,2,2
"(pos,721582178711113728,721582178711113728)","#Calgary: 12:10 am Sun Apr 17, there's a lone band of #aurora from the west to straight overhead, with 'beads' @TweetAurora @ratzlaff",CalgaryRASC,51.0501252,-114.1048061,"Calgary, 01",Canada,2016-04-17 06:12:52+00,2,2
"(pos,721881444075704320,721881444075704320)",Just when I thought my #northernlights opportunity was gone... Just took these minutes ago!__° https://t.co/SLT873p9jK,JMsoprano,64.07501449,-20.77048038,Iceland,_çsland,2016-04-18 02:02:02+00,2,2
"(pos,726664133513351169,726664133513351169)","AURORAMAX ALERT __Æ An #aurora is now visible above #Yellowknife, Northwest Territories! Check it out: https://t.co/kMY960Gm4S",AuroraMAX,62.45453932,-114.3932783,"Yellowknife, 13",Canada,2016-05-01 06:46:44+00,2,2
"(pos,726672688547123200,726672688547123200)",Seeing some #Aurora now in central Alberta #wx #teamtanner @dartanner @TamithaSkov @AuroraNotify @eljakeo30 https://t.co/R78H9cGDdh,treetanner,52.26494194,-117.4987824,"Alberta, 01",Canada,2016-05-01 07:20:44+00,2,2
"(pos,726975199921348608,726975199921348608)",Some glow of the #NorthernLights are showing up. Shown are the NDDOT cams near Pettibone and Verona #ndwx #aurora https://t.co/pwCDHTxhNe,NWSBismarck,47.11730055,-99.52253029,"Pettibone, ND",United States,2016-05-02 03:22:48+00,2,2
"(pos,726977675018035201,726977675018035201)",Awesome #AuroraBorealis over Northern Wisconsin right now. @Aurora_Alerts @TweetAurora https://t.co/2IpCRFtLDw,qtrocub,44.49448026,-90.02767825,"Wisconsin, WI",United States,2016-05-02 03:32:38+00,2,2
"(pos,726989416422596609,726989416422596609)",Green #Aurora in Moncton NB about an hour ago before it faded behind clouds @TamithaSkov @NorthLightAlert https://t.co/UDUc1bOFo7,CodiacSm,46.07077596,-64.82375114,"Moncton, 04",Canada,2016-05-02 04:19:18+00,2,2
"(pos,727001346994380800,727001346994380800)",@breakingweather @NWSBismarck Confirmed phase II aurora arc seen at 10:20pm from 50 mi. west of Bismarck.   Warmer weather to come!,BigDogStar,46.800685,-100.8144373,"Bismarck, ND",United States,2016-05-02 05:06:42+00,2,2
"(pos,727021069823959040,727021069823959040)",A bit of aurora. Taken from just east of #calgary https://t.co/l86DzYSh3Y,lightningmanAB,51.04768525,-114.1091404,"Calgary, 01",Canada,2016-05-02 06:25:05+00,2,2
"(pos,727040386686812160,727040386686812160)",Second ribbon of #aurora appeared in southern #Saskatchewan 1:35am CST 2MAY2016. IMF was -3.4 https://t.co/v9iUAkAT3e,DJHardwired,53.98217,-106.0085932,"Saskatchewan, 11",Canada,2016-05-02 07:41:50+00,2,2
"(pos,727249763507261440,727249763507261440)",@LividLFC @andy_stones @JP_Simpson Picking up a faint aurora low on the horizon in Lincolnshire,paultbird66,53.16119658,-0.275091209,"Lincolnshire, ENG",United Kingdom,2016-05-02 21:33:49+00,2,2
"(pos,727267146468851712,727267146468851712)","@TweetAurora #Aurora basically since sunset in #Stockholm, strongest activity around 23:40 MEST. Weakly visible, clearly photographic.",DrRobertWagner,59.31542641,18.03807287,"Stockholm, 26",Sweden,2016-05-02 22:42:54+00,2,2
"(pos,727322105587576832,727322105587576832)","About time we had clear skies and aurora in Ontario. Conn, On @eljakeo30 @TamithaSkov @NorthLightAlert @digeratie https://t.co/5eiAeFmRkq",wwxchaser,49.24577157,-84.52264861,"Ontario, 08",Canada,2016-05-03 02:21:17+00,2,2
"(pos,727356983678894080,727356983678894080)","Aurora visible from Airdrie, Alberta right now https://t.co/gwRt9Dl1iP",ratzlaff,51.28687027,-114.0770303,"Airdrie, Alberta",Canada,2016-05-03 04:39:53+00,2,2
"(pos,727375340683726848,727375340683726848)",#Calgary: weak #aurora very low across northern sky. Probably invisible within city's #lightpollution. @TweetAurora,CalgaryRASC,51.05001394,-114.1065244,"Calgary, 01",Canada,2016-05-03 05:52:49+00,2,2
"(pos,727376876986060805,727376876986060805)","@Rekhastweets @spark8021 @grniz2 More Purple #aurora in #Alberta coming through, it Ionized Nitrogen apparently :) https://t.co/GRLVP4hTcS",LaoneHuman,52.26497509,-117.4881569,"Alberta, 01",Canada,2016-05-03 05:58:56+00,2,2
"(pos,729168791251365888,729168791251365888)",Bright green #AuroraBorealis visible Northeast of Guelph! @LauraDuchesne @wwxchaser https://t.co/yCKnhkXjmm,wellingtonwx,43.5300486,-80.25696486,"Guelph, 08",Canada,2016-05-08 04:39:21+00,2,2
"(pos,729171834675990532,729171834675990532)",#yegLiveSky: Aurora now! Visible straight overhead in central Edmonton.,EdmontonRASC,53.54132728,-113.489871,"Edmonton, 01",Canada,2016-05-08 04:51:27+00,2,2
"(pos,729172583065763840,729172583065763840)",Aurora definitely wants to be seen tonight in southern ontario. Massive arc to naked eye #aurora #NorthernLights https://t.co/WrxnEFLti4,digeratie,49.23968455,-84.53363628,"Ontario, 08",Canada,2016-05-08 04:54:25+00,2,2
"(pos,729173980087615488,729173980087615488)",Very faint #NorthernLights above #yyc right now. I'm viewing from SW Calgary. Took a few minutes before I was certain! #AuroraBorealis,cklibabeth83,51.03823967,-114.1037267,"Calgary, 01",Canada,2016-05-08 04:59:58+00,2,2
"(pos,729174133137772545,729174133137772545)","Aurora tonight, Edmonton!",Cairo_Lab,53.54042559,-113.498804,"Edmonton, 01",Canada,2016-05-08 05:00:35+00,2,2
"(pos,729174616938143744,729174616938143744)",Enjoying the #NorthernLights just outside of #Calgary tonight!,NewfoundBrewing,51.04495742,-114.1240104,"Calgary, 01",Canada,2016-05-08 05:02:30+00,2,2
"(pos,729175617153826816,729175617153826816)",#Calgary: crazy good #aurora happening right now. Curtain structure up to zenith. @TweetAurora,CalgaryRASC,51.04081628,-114.1218299,"Calgary, 01",Canada,2016-05-08 05:06:29+00,2,2
"(pos,729177553722806272,729177553722806272)",You can see the #NorthernLights in the south-west of #Calgary!  #AuroraBorealis #YYC #Nightphotography,MurphyVerena,51.02651581,-114.114686,"Calgary, 01",Canada,2016-05-08 05:14:10+00,2,2
"(pos,729180389260984320,729180389260984320)",#Aurora clearly visible straight overhead in Calgary right now. Beautiful.,cheriyyc,51.04321542,-114.1075617,"Calgary, 01",Canada,2016-05-08 05:25:26+00,2,2
"(pos,729181150439088128,729181150439088128)",Aurora  out tonight in North Idaho https://t.co/Ha4k89RkbI,3dmapmaker,44.49590168,-114.2736758,"Idaho, ID",United States,2016-05-08 05:28:28+00,2,2
"(pos,729184716553789440,729184716553789440)",In North Calgary and I'm pretty sure we are looking at the #NorthernLights. Is that even possible?! #Calgary #Alberta,kjoto,51.04587451,-114.1186576,"Calgary, 01",Canada,2016-05-08 05:42:38+00,2,2
"(pos,729185305945772033,729185305945772033)",The lights are out in West Vancouver! #aurora @TamithaSkov @AuroraNotify,triwhistler,49.36008722,-123.1824054,"West Vancouver, 02",Canada,2016-05-08 05:44:59+00,2,2
"(pos,729187291441168384,729187291441168384)","Incredible auroras tonight in Calgary, even from the inner city! #yyc @SkyNewsMagazine @AuroraMAX @Aurora_Alerts #darnmycamerabeingathome",2hazeleyes,51.0360333,-114.1085759,"Calgary, 01",Canada,2016-05-08 05:52:52+00,2,2
"(pos,729191335605862400,729191335605862400)",The sky over Calgary is blowing up with the Aurora Borealis right now... And it's one of the most spectacular things I've ever seen,jesserogerson,51.03794322,-114.1182287,"Calgary, 01",Canada,2016-05-08 06:08:56+00,2,2
"(pos,729198293046075392,729198293046075392)",Best backyard #NorthernLights viewing I've ever experienced in Calgary. https://t.co/liFXfqKrSV,cheriyyc,51.03366118,-114.0878855,"Calgary, 01",Canada,2016-05-08 06:36:35+00,2,2
"(pos,729439064173248512,729439064173248512)",#Aurora #poollicht #solarstorm @tamitaskov @SunViewer From  Wieringerwerf in Netherlands at 21:30GMT. A flare extra https://t.co/FVTFUcVGW8,JanRuers,52.84425353,5.014092456,"Wieringerwerf, 07",Netherlands,2016-05-08 22:33:19+00,2,2
"(pos,729446635583975428,729446635583975428)",Faint aurora visible from Lancashire tonight. Delicate rays shooting from the green into the purple centre image. https://t.co/vVZX2gjHFe,geraintjohnes,53.82282302,-2.529450034,"Lancashire, ENG",United Kingdom,2016-05-08 23:03:25+00,2,2
"(pos,729446717083496448,729446717083496448)",Aurora spotted South #Ayrshire .. Fingers crossed the storm increases,Spacemouse77,55.24413768,-4.680026638,"South Ayrshire, SCT",United Kingdom,2016-05-08 23:03:44+00,2,2
"(pos,729454564550705152,729454564550705152)",Pilar of light #northernlights #solarstorm #iphoneography__° https://t.co/QLsTPh7eXB,magra040,57.25890236,-5.759761535,"Kyleakin, Scotland",United Kingdom,2016-05-08 23:34:55+00,2,2
"(pos,729527767050551296,729527767050551296)","my sony rx100 on aurora watch (@ smith rock state park, OR) https://t.co/O9PkZW5lTh",tayhatmaker,44.36813498,-121.1605802,"Smith Rock State Park, OR",United States,2016-05-09 04:25:48+00,2,2
"(pos,729542204109168640,729542204109168640)",Purple pillars right now Central Alberta!! #Aurora #backofcam #wx #teamtanner @treetanner @TamithaSkov @eljakeo30 https://t.co/G7q2VZmZZD,dartanner,52.2799293,-117.4901101,"Alberta, 01",Canada,2016-05-09 05:23:10+00,2,2
"(pos,736460799875514368,736460799875514368)",Good aurora across Calgary NW right now. #yyc #aurora,VillageBarry,51.03628924,-114.1180948,"Calgary, 01",Canada,2016-05-28 07:35:12+00,2,2
"(pos,739356260114391040,739356260114391040)",#Calgary: very faint #aurora low along northern horizon right now. Only visible away from city lights. @TweetAurora @spaceyliz @TamithaSkov,CalgaryRASC,51.02578232,-114.1020331,"Calgary, 01",Canada,2016-06-05 07:20:43+00,2,2
"(pos,739666986309963776,739666986309963776)",#aurora  visible to eye on horizon from Southern Wisconsin @TamithaSkov @wwxchaser @treetanner @treetanner @31stormlover @Mark_Baden,eljakeo30,44.48770062,-90.002563,"Wisconsin, WI",United States,2016-06-06 03:55:26+00,2,2
"(pos,739680193015644164,739680193015644164)",#NorthernLights are visible tonight for many areas without clouds. What a day in #Wisconsin ...__° https://t.co/DIbnTx6qXq,Chad_WSAW,44.47904858,-90.01681717,"Wisconsin, WI",United States,2016-06-06 04:47:55+00,2,2
"(pos,739688476556165121,739688476556165121)",South and North Dakota can see aurora now. Montana is standing by.,AuroraNotify,47.48517599,-100.0119167,"North Dakota, ND",United States,2016-06-06 05:20:50+00,2,2
"(pos,739700522639233026,739700522639233026)",Just starting to see a bit of #aurora central Alberta now! #wx #Teamtanner @treetanner @TamithaSkov @AuroraNotify https://t.co/OCNVPreK16,dartanner,52.27032701,-117.4811652,"Alberta, 01",Canada,2016-06-06 06:08:42+00,2,2
"(pos,739705223506104320,739705223506104320)",Boulder magnetometer reached Kp7 around 1130mst! Aurora was definitely visible. Clouds slowly drifting east so I might have another chance.,TheUmno,40.00492588,-105.2820955,"Boulder, CO",United States,2016-06-06 06:27:22+00,2,2
"(pos,739731102747627521,739731102747627521)","Bright #aurora Substorms tonight across Wisconsin to the eye! Sweet vivid colors on camera!
 #wiwx #swiwx https://t.co/yX6UNf2GmK",eljakeo30,44.49798877,-90.02143527,"Wisconsin, WI",United States,2016-06-06 08:10:13+00,2,2
"(pos,746195233684086784,746195233684086784)",#aurora Glow and pillars visible to naked eye in Wausau WI @ 11:10 pm CST @eljakeo30 @TamithaSkov @AuroraNotify @NorthLightAlert,CountryViewFoto,44.94155083,-89.64299461,"Wausau, WI",United States,2016-06-24 04:16:22+00,2,2
"(pos,750964996780138496,750964996780138496)",Seeing pillars now in central Alberta ! #Aurora #teamtanner @dartanner @eljakeo30 @KayBeWx @TamithaSkov @wwxchaser https://t.co/0aJI7c8cLe,treetanner,52.28080925,-117.4871763,"Alberta, 01",Canada,2016-07-07 08:09:42+00,2,2
"(pos,751365305264254977,751365305264254977)",@TamithaSkov And one more report from North Dakota.  Weak aurora with microsurges 3:09 &amp; 3:47am.  Faint rays into and above breaking dawn.,BigDogStar,47.48905802,-100.0145732,"North Dakota, ND",United States,2016-07-08 10:40:23+00,2,2
"(pos,755616817381535744,755616817381535744)",Aurora oit in grand valley very faint on eyes and camera due to full moon,KayBeWx,44.69934866,-66.84446959,"Grand Valley, 04",Canada,2016-07-20 04:14:22+00,2,2
"(pos,755619738722631680,755619738722631680)",Aurora fight their way w full moon  faintly visible to eye from S Wisconsin @TweetAurora @NorthLightAlert #wiwx https://t.co/U0J4SEa9Jk,eljakeo30,44.49828584,-90.01170795,"Wisconsin, WI",United States,2016-07-20 04:25:59+00,2,2
"(pos,755632203653083136,755632203653083136)",awesome shots of the #aurora from grey county tonight shelly. its tough with the full moon shining all night long. https://t.co/9Tb0flbPcw,digeratie,44.32080171,-80.77719339,"Grey County, 08",Canada,2016-07-20 05:15:30+00,2,2
"(pos,755648380966150144,755648380966150144)",Back of cam #aurora pillars w/lightning from Central Alberta minutes ago! #wx #TeamTanner @treetanner @TamithaSkov https://t.co/UYPB3XoSEK,dartanner,52.2775757,-117.4902472,"Alberta, 01",Canada,2016-07-20 06:19:47+00,2,2
"(pos,755663738942918658,755663738942918658)",@DJHardwired @TweetAurora can see it from within Saskatoon too. The aurora is bright enough that my Nexus 5's camera can capture it.,ashtonreimer,52.10888796,-106.6495214,"Saskatoon, 11",Canada,2016-07-20 07:20:49+00,2,2
"(pos,755667126296326144,755667126296326144)",Pretty decent #aurora ! #yyc #Calgary #Alberta #northernlights #auroraborealis #Canada https://t.co/rAgEtAQkGN,BrennenLenaghan,60.10162722,-113.685713,"Canada, 00",Canada,2016-07-20 07:34:17+00,2,2
"(pos,755667399135813633,755667399135813633)",The #NorthernLights on #Hwy16 just out side of #Saskatoon look crazy cool #SmokedOut https://t.co/0VK8x2q1er,Porko_Pegcity,52.10951844,-106.660763,"Saskatoon, 11",Canada,2016-07-20 07:35:22+00,2,2
"(pos,755684344434339840,755684344434339840)",The #NorthernLights over #RedDeer and Central Alberta early this morning. https://t.co/XrSzerJKt2,jeffmadams,52.27535239,-117.4917028,"Alberta, 01",Canada,2016-07-20 08:42:42+00,2,2
"(pos,757435465704181760,757435465704181760)",Southern Saskatchewan has lights! #Aurora @TamithaSkov @TweetAurora https://t.co/UcWGQtScub,stephedgar87,53.99338812,-106.0089092,"Saskatchewan, 11",Canada,2016-07-25 04:41:02+00,2,2
"(pos,758897454997643266,758897454997643266)",Aurora borealis currently active in southern Manitoba!!,NZPChasers,54.99833931,-97.02077647,"Manitoba, 03",Canada,2016-07-29 05:30:27+00,2,2
"(pos,758902212047220736,758902212047220736)",Active aurora is being reported in central Alberta! #yegwx #abstorm https://t.co/qpn8OKYiFj,MargeauxMorin,52.26487999,-117.5030459,"Alberta, 01",Canada,2016-07-29 05:49:21+00,2,2
"(pos,760577488263184384,760577488263184384)",Look at the sky! •__œ #northernlights ?#greensky #London #camden https://t.co/lCIpfAr4yO,Maria__RG,51.50423125,-0.140894104,"London, ENG",United Kingdom,2016-08-02 20:46:18+00,2,2
"(pos,760596908700233728,760596908700233728)",Arc and some pillars visible over #denmark now #Aurora,ADphotography24,55.9900463,9.984743186,"Kingdom of Denmark, 00",Denmark,2016-08-02 22:03:28+00,2,2
"(pos,760609430945800193,760609430945800193)",@Aurora_Alerts thought I saw a hint of it on my way home a few mins ago. A lot of cloud about Sligo.,Zuppy10,54.2613357,-8.485467971,"Sligo, C",Ireland,2016-08-02 22:53:14+00,2,2
"(pos,760643335275089920,760643335275089920)","#Aurora from a field near #Goole currently, and I've seen three #lightning flashes to the west: that's 80miles away! https://t.co/Kl7DbpQUXC",saloplarus,53.68842196,-0.90193692,"Goole, ENG",United Kingdom,2016-08-03 01:07:57+00,2,2
"(pos,760661838262566912,760661838262566912)","There's some purple #aurora glow to my north outside Sugarloaf, Maine. Hopefully it fires up a bit more and puts on a show! @TamithaSkov",jwalter1337,45.48526422,-69.26336538,"Maine, ME",United States,2016-08-03 02:21:29+00,2,2
"(pos,760691639455285248,760691639455285248)","Dull green glow so far. At Kabetogama Lake, Voyageurs National Park.  #aurora #northernlights https://t.co/hUi8bzkqww",wxjoe,48.52925212,-93.09983566,"Kabetogama Lake, MN",United States,2016-08-03 04:19:54+00,2,2
"(pos,760707685666947072,760707685666947072)",Aurora is brightening again. Still low on horizon but camera now seeing green and red. #auroraborealis From southern Lake Huron,LauraDuchesne,44.6172537,-81.79510677,"Lake Huron, 08",Canada,2016-08-03 05:23:40+00,2,2
"(pos,760712239796088832,760712239796088832)",Stunning red #aurora low on the horizon in New Hampshire this eve due to ongoing #solarstorm! https://t.co/zAxemP11N5 @mattfurr,Leba_Miller,43.66210671,-71.52651184,"New Hampshire, NH",United States,2016-08-03 05:41:45+00,2,2
"(pos,760717137514233857,760717137514233857)",Minnesota seeing aurora now,AuroraNotify,46.24844302,-94.25205384,"Minnesota, MN",United States,2016-08-03 06:01:13+00,2,2
"(pos,760717270008102912,760717270008102912)",#galaxys7edge shot of the aurora over my house right now!!! St.Clements #Manitoba https://t.co/zXxAbhRRPR,shannbil,54.97763879,-97.03857173,"Manitoba, 03",Canada,2016-08-03 06:01:45+00,2,2
"(pos,760719208003010560,760719208003010560)",Seeing incredible rainbow aurora from southern Lake Huron! Pillars reached Big Dipper! @GLAHsolarmax @TamithaSkov @TweetAurora,LauraDuchesne,44.61956083,-81.79251346,"Lake Huron, 08",Canada,2016-08-03 06:09:27+00,2,2
"(pos,760728151425159168,760728151425159168)",This was worth the drive today. Near Elk Point Alberta at 11:30pm Aug 2nd. #Aurora https://t.co/csYygubLrH,Neil_Zee,52.27888307,-117.4769555,"Alberta, 01",Canada,2016-08-03 06:44:59+00,2,2
"(pos,760739957531181056,760739957531181056)","@wwxchaser @ColinWxchaser @Algonquin_PP Aurora Borealis in Mew Lake, Algonquin Park #auroraborealis #AlgonquinPark https://t.co/8kfb4ryTxt",bconnolly00,45.56507044,-78.52516134,"Mew Lake, 08",Canada,2016-08-03 07:31:54+00,2,2
"(pos,760742333797261312,760742333797261312)","best moment #aurora tonight 2:30, 2 Aug , Kawatha Lakes, #Southern Ontario @TamithaSkov @TweetAurora https://t.co/RnQrhqDmdb",selenekk_photo,49.23579473,-84.52123812,"Ontario, 08",Canada,2016-08-03 07:41:20+00,2,2
"(pos,760745843997552641,760745843997552641)",Aurora Borealis / Northern lights view on my flight from Vancouver to Regina •__ç•___•_è¶ Camera doesnt do its justice tho! https://t.co/jxJKc1KCrL,geraaldiine18,49.2437332,-123.1511698,"Vancouver, 02",Canada,2016-08-03 07:55:17+00,4,2
"(pos,760756635954475008,760756635954475008)","Quick upload of #aurora in Grand Valley, ON, Canada  Aug 3rd 2016 @TweetAurora @Aurora_Alerts @AuroraNotify https://t.co/plH3NHmIvB",KayBeWx,44.70996746,-66.82261624,"Grand Valley, 04",Canada,2016-08-03 08:38:10+00,2,2
"(pos,760766207100280832,760766207100280832)","Incredibly I can see stars #Dunedin. #Aurora is going OFF &amp; still building.
Going to be a long wet night folks",five15design,-45.88820041,170.4890218,"Dunedin, F7",New Zealand,2016-08-03 09:16:12+00,4,2
"(pos,760771389926154240,760771389926154240)",@TamithaSkov Through the city lights of #Anchorage &amp; remaining midnight sun. #Aurora still made an appearance! https://t.co/C3AgPgmkW2,WVShelli,61.19369564,-149.90718,"Anchorage, AK",United States,2016-08-03 09:36:48+00,2,2
"(pos,760782093869682688,760782093869682688)","There's 10 sightings of aurora at Tasmania in the past hour, 10!!! •__—•__—•__—",razsheeran,-42.01084434,146.9991716,"State of Tasmania, 06",Australia,2016-08-03 10:19:20+00,2,2
"(pos,760783656730308609,760783656730308609)",Reports / Photos  of PROPER Scandinavian style Aurora in Invercargill now. #NewZealand,five15design,-46.40720824,168.3414354,"Invercargill, F8",New Zealand,2016-08-03 10:25:33+00,2,2
"(pos,768189123018579970,768189123018579970)","Just a few minutes ago, I have seen my first #NorthernLights of this season!
#Finland #Jyvaeskylae #keskisuomi https://t.co/KfYmFOv0Lv",SpeedPix_ch,63.97610945,25.9596107,"Republic of Finland, 00",Finland,2016-08-23 20:52:13+00,2,2
"(pos,768196350748098560,768196350748098560)","Anyone else seeing the #Aurora in the skies of Tampere, Finland right now? Gorgeous green aurora",anttiviljami,61.4972174,23.78620037,"Tampere, 06",Finland,2016-08-23 21:20:57+00,2,2
"(pos,768202881069617153,768202881069617153)","#Aurora dancing across Oulu sky is so beautiful, more magical than I ever dreamed. Tears streaming, in absolute awe https://t.co/pujUwGyQQN",miriampierard,65.008857,25.46530337,"Oulu, 17",Finland,2016-08-23 21:46:54+00,2,2
"(pos,768204155781521408,768204155781521408)",#WOW! Aug24 and here are the #northernlights just outside #uppsala. This is going to be a great #aurora season! https://t.co/q5eht4gWYP,simply_sweden,59.85832766,17.62863716,"Uppsala, 21",Sweden,2016-08-23 21:51:57+00,2,2
"(pos,768204973129752576,768204973129752576)",Northern lights in Helsinki right now!!! Wow!!!!! #NorthernLights #Helsinki #AuroraBoreal yesss,nataliaper_,60.15181277,24.90832779,"Helsinki, 01",Finland,2016-08-23 21:55:12+00,2,2
"(pos,768207106373722112,768207106373722112)","Little bit of pink Aurora coming through the cloud and light in Shrewsbury tonight. 2230, more later hopefully. https://t.co/6wJXyQ9izW",jonokimber,52.69981682,-2.753935392,"Shrewsbury, ENG",United Kingdom,2016-08-23 22:03:41+00,2,2
"(pos,768215189179265029,768215189179265029)","#aurora in #Helsinki about an hour ago. Surprisinly bright against light polluted skies, and managed to catch some. https://t.co/0RluPzHjx3",JanneSarkela,60.16576908,24.91719925,"Helsinki, 01",Finland,2016-08-23 22:35:48+00,2,2
